flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season
F049706,SQ,Singapore Airlines,star,SQ626;SQ9073,IST,Istanbul,DEL,Delhi,2025-03-24T12:40:00Z,2025-03-25T08:23:00Z,1183,1,ICN,161,Economy,405.92,USD,7,A380-800,88,True,False,medium,shoulder,False
F049707,BA,British Airways,oneworld,BA6575;BA9336;BA6147,IST,Istanbul,DEL,Delhi,2025-03-24T12:40:00Z,2025-03-25T23:22:00Z,2082,2,ICN;FRA,269,Economy,323.33,USD,7,A350-900,77,True,False,medium,shoulder,False
F049708,UA,United Airlines,star,UA8420;UA9953;UA1530,PVG,Shanghai,BOM,Mumbai,2025-08-20T10:45:00Z,2025-08-22T01:54:00Z,2349,2,LHR;NRT,309,Business,1444.74,USD,2,A330-300,70,True,True,high,summer_peak,False
F049709,NH,ANA,star,NH2884;NH2518,PVG,Shanghai,BOM,Mumbai,2025-08-20T11:15:00Z,2025-08-21T11:11:00Z,1436,1,LHR,123,Business,2099.64,USD,6,A320neo,83,True,True,high,summer_peak,False
F049710,LH,Lufthansa,star,LH4347,AMS,Amsterdam,SIN,Singapore,2025-11-15T14:45:00Z,2025-11-16T04:33:00Z,828,0,,0,Economy,1191.07,USD,3,A350-900,90,True,False,medium,shoulder,False
F049711,SQ,Singapore Airlines,star,SQ6148,AMS,Amsterdam,SIN,Singapore,2025-11-15T14:45:00Z,2025-11-16T04:33:00Z,828,0,,0,Premium Economy,2106.37,USD,5,A330-300,90,True,False,medium,shoulder,False
F049712,CX,Cathay Pacific,oneworld,CX7755,AMS,Amsterdam,SIN,Singapore,2025-11-15T13:45:00Z,2025-11-16T03:33:00Z,828,0,,0,Economy,1091.84,USD,5,A380-800,88,False,False,medium,shoulder,False
F049713,BA,British Airways,oneworld,BA7313;BA8299,AMS,Amsterdam,SIN,Singapore,2025-11-15T13:45:00Z,2025-11-16T09:37:00Z,1192,1,HKG,225,Economy,810.59,USD,7,A321neo,84,False,True,medium,shoulder,False
F049714,KL,KLM,skyteam,KL6765;KL4286,AMS,Amsterdam,SIN,Singapore,2025-11-15T14:45:00Z,2025-11-16T07:47:00Z,1022,1,HKG,55,Premium Economy,1569.56,USD,5,A380-800,79,True,False,medium,shoulder,False
F049715,AI,Air India,star,AI6639,MEL,Melbourne,ICN,Seoul,2026-01-18T22:25:00Z,2026-01-19T09:47:00Z,682,0,,0,Economy,1016.37,USD,6,B737-800,83,True,False,high,summer_peak,False
F049716,DL,Delta,skyteam,DL1501,MEL,Melbourne,ICN,Seoul,2026-01-18T21:25:00Z,2026-01-19T08:47:00Z,682,0,,0,Premium Economy,2323.89,USD,5,B737-800,81,True,False,high,summer_peak,False
F049717,QF,Qantas,oneworld,QF8936,MEL,Melbourne,ICN,Seoul,2026-01-18T23:25:00Z,2026-01-19T10:47:00Z,682,0,,0,Economy,1531.26,USD,6,A380-800,86,True,False,high,summer_peak,False
F049718,JL,Japan Airlines,oneworld,JL1756;JL255,MEL,Melbourne,ICN,Seoul,2026-01-18T20:55:00Z,2026-01-20T10:00:00Z,2225,1,LHR,213,Economy,1088.97,USD,5,A320neo,80,True,True,high,summer_peak,False
F049719,CX,Cathay Pacific,oneworld,CX6756;CX8006,MEL,Melbourne,ICN,Seoul,2026-01-18T21:55:00Z,2026-01-20T05:51:00Z,1916,1,LAX,158,Premium Economy,2095.26,USD,7,B777-300ER,84,True,False,high,summer_peak,False
F049720,BA,British Airways,oneworld,BA4373;BA6280;BA5394,MEL,Melbourne,ICN,Seoul,2026-01-18T23:25:00Z,2026-01-20T06:55:00Z,1890,2,DOH;HKG,248,Economy,842.22,USD,4,E190,75,False,False,high,summer_peak,False
F049721,TK,Turkish Airlines,star,TK9129;TK7950,MEL,Melbourne,ICN,Seoul,2026-01-18T22:55:00Z,2026-01-20T09:51:00Z,2096,1,FRA,153,Premium Economy,1468.84,USD,6,A330-300,80,True,False,high,summer_peak,False
F049722,KE,Korean Air,skyteam,KE9484,DOH,Doha,SVO,Moscow,2026-01-15T15:00:00Z,2026-01-15T20:10:00Z,310,0,,0,Economy,393.95,USD,8,A380-800,89,True,False,low,winter_low,False
F049723,AA,American Airlines,oneworld,AA275,DOH,Doha,SVO,Moscow,2026-01-15T14:00:00Z,2026-01-15T19:10:00Z,310,0,,0,Premium Economy,590.06,USD,4,B777-300ER,89,True,False,low,winter_low,False
F049724,TK,Turkish Airlines,star,TK1100,DOH,Doha,SVO,Moscow,2026-01-15T15:00:00Z,2026-01-15T20:10:00Z,310,0,,0,Economy,357.4,USD,4,A321neo,89,True,False,low,winter_low,False
F049725,BA,British Airways,oneworld,BA5364;BA7230,DOH,Doha,SVO,Moscow,2026-01-15T15:30:00Z,2026-01-16T03:55:00Z,745,1,CDG,109,Economy,278.12,USD,9,B777-300ER,84,True,False,low,winter_low,False
F049726,QR,Qatar Airways,oneworld,QR8454;QR501,DOH,Doha,SVO,Moscow,2026-01-15T14:00:00Z,2026-01-15T21:57:00Z,477,1,DXB,91,Economy,270.67,USD,5,A320neo,85,False,False,low,winter_low,False
F049727,UA,United Airlines,star,UA982;UA2443;UA1153,DOH,Doha,SVO,Moscow,2026-01-15T13:30:00Z,2026-01-17T01:36:00Z,2166,2,IST;LAX,284,Economy,232.96,USD,7,E190,77,False,True,low,winter_low,False
F049728,LH,Lufthansa,star,LH4083;LH8739;LH9180,DOH,Doha,SVO,Moscow,2026-01-15T14:00:00Z,2026-01-17T11:20:00Z,2720,2,JFK;HKG,286,Business,775.37,USD,8,A321neo,72,True,True,low,winter_low,False
F049729,TK,Turkish Airlines,star,TK190,MAA,Chennai,MEX,Mexico City,2025-06-15T17:35:00Z,2025-06-16T14:45:00Z,1270,0,,0,Economy,2397.52,USD,7,B777-300ER,84,True,False,high,summer_peak,False
F049730,UA,United Airlines,star,UA4074,MAA,Chennai,MEX,Mexico City,2025-06-15T16:35:00Z,2025-06-16T13:45:00Z,1270,0,,0,Economy,2190.04,USD,4,A330-300,84,False,False,high,summer_peak,False
F049731,KE,Korean Air,skyteam,KE8337;KE3599,MAA,Chennai,MEX,Mexico City,2025-06-15T17:35:00Z,2025-06-16T22:03:00Z,1708,1,SIN,165,Economy,1756.69,USD,7,B777-300ER,77,True,False,high,summer_peak,False
F049732,KE,Korean Air,skyteam,KE5991;KE4828;KE8360,MAA,Chennai,MEX,Mexico City,2025-06-15T15:35:00Z,2025-06-17T05:17:00Z,2262,2,SIN;DOH,400,Economy,1329.82,USD,5,A350-900,71,True,False,high,summer_peak,False
F049733,JL,Japan Airlines,oneworld,JL1198;JL6373,MAA,Chennai,MEX,Mexico City,2025-06-15T15:35:00Z,2025-06-16T16:21:00Z,1486,1,NRT,77,Business,7132.54,USD,6,B767-300,78,True,True,high,summer_peak,False
F049734,AA,American Airlines,oneworld,AA7410,FRA,Frankfurt,CDG,Paris,2025-10-10T06:40:00Z,2025-10-10T07:53:00Z,73,0,,0,Economy,98.54,USD,4,B777-300ER,84,True,False,medium,shoulder,False
F049735,NH,ANA,star,NH8489,FRA,Frankfurt,CDG,Paris,2025-10-10T06:40:00Z,2025-10-10T07:53:00Z,73,0,,0,Business,250.79,USD,7,A330-300,95,True,True,medium,shoulder,False
F049736,NH,ANA,star,NH2475,FRA,Frankfurt,CDG,Paris,2025-10-10T05:40:00Z,2025-10-10T06:53:00Z,73,0,,0,Economy,109.98,USD,9,B777-300ER,92,True,False,medium,shoulder,False
F049737,UA,United Airlines,star,UA6196;UA6390,FRA,Frankfurt,CDG,Paris,2025-10-10T07:40:00Z,2025-10-11T09:50:00Z,1570,1,LAX,109,Economy,70.91,USD,5,B737-800,85,True,True,medium,shoulder,False
F049738,QF,Qantas,oneworld,QF8929;QF7936;QF5088,FRA,Frankfurt,CDG,Paris,2025-10-10T06:10:00Z,2025-10-11T14:32:00Z,1942,2,NRT;IST,281,Premium Economy,98.38,USD,7,A320neo,82,True,False,medium,shoulder,False
F049739,KE,Korean Air,skyteam,KE9689;KE8978;KE3670,FRA,Frankfurt,CDG,Paris,2025-10-10T07:40:00Z,2025-10-11T15:36:00Z,1916,2,ICN;NRT,334,Economy,54.61,USD,5,A350-900,80,True,False,medium,shoulder,False
F049740,CX,Cathay Pacific,oneworld,CX5674,AKL,Auckland,JFK,New York,2025-04-07T19:05:00Z,2025-04-08T13:31:00Z,1106,0,,0,Economy,1970.89,USD,6,A350-900,90,True,False,high,spring_break,True
F049741,UA,United Airlines,star,UA6622,AKL,Auckland,JFK,New York,2025-04-07T21:05:00Z,2025-04-08T15:31:00Z,1106,0,,0,Business,5790.45,USD,6,B737-800,81,True,True,high,spring_break,True
F049742,JL,Japan Airlines,oneworld,JL4457,AKL,Auckland,JFK,New York,2025-04-07T19:35:00Z,2025-04-08T14:01:00Z,1106,0,,0,Economy,1821.27,USD,3,A320neo,89,False,True,high,spring_break,True
F049743,QF,Qantas,oneworld,QF3994;QF6406,AKL,Auckland,JFK,New York,2025-04-07T19:35:00Z,2025-04-09T05:28:00Z,2033,1,DOH,56,Economy,1367.81,USD,4,B787-9,79,True,True,high,spring_break,True
F049744,BA,British Airways,oneworld,BA7706;BA4802;BA9731,AKL,Auckland,JFK,New York,2025-04-07T19:35:00Z,2025-04-09T10:55:00Z,2360,2,SIN;LAX,255,Economy,1023.13,USD,7,B767-300,72,False,False,high,spring_break,True
F049745,EK,Emirates,none,EK994;EK3023,AKL,Auckland,JFK,New York,2025-04-07T21:35:00Z,2025-04-09T01:32:00Z,1677,1,NRT,123,Economy,1541.77,USD,6,A321neo,80,True,False,high,spring_break,True
F049746,JL,Japan Airlines,oneworld,JL2676,JFK,New York,SFO,San Francisco,2025-11-16T05:00:00Z,2025-11-16T10:51:00Z,351,0,,0,Economy,480.68,USD,3,A350-900,90,True,False,medium,shoulder,False
F049747,EK,Emirates,none,EK1302,JFK,New York,SFO,San Francisco,2025-11-16T03:00:00Z,2025-11-16T08:51:00Z,351,0,,0,Business,1624.0,USD,8,A350-900,90,True,True,medium,shoulder,False
F049748,DL,Delta,skyteam,DL4228,JFK,New York,SFO,San Francisco,2025-11-16T03:30:00Z,2025-11-16T09:21:00Z,351,0,,0,Economy,437.59,USD,7,B777-300ER,91,False,False,medium,shoulder,False
F049749,NH,ANA,star,NH7545;NH3278,JFK,New York,SFO,San Francisco,2025-11-16T03:00:00Z,2025-11-17T05:33:00Z,1593,1,IST,104,Economy,380.49,USD,9,A380-800,89,False,False,medium,shoulder,False
F049750,SQ,Singapore Airlines,star,SQ8575;SQ6292,JFK,New York,SFO,San Francisco,2025-11-16T04:00:00Z,2025-11-17T03:20:00Z,1400,1,FRA,170,Business,1100.52,USD,7,A350-900,90,True,True,medium,shoulder,False
F049751,UA,United Airlines,star,UA4473;UA4543,JFK,New York,SFO,San Francisco,2025-11-16T05:00:00Z,2025-11-17T08:05:00Z,1625,1,NRT,117,Economy,353.19,USD,8,B767-300,80,False,True,medium,shoulder,False
F049752,CX,Cathay Pacific,oneworld,CX8598;CX3550,JFK,New York,SFO,San Francisco,2025-11-16T03:00:00Z,2025-11-17T02:01:00Z,1381,1,FRA,151,Economy,383.09,USD,7,A380-800,90,False,False,medium,shoulder,False
F049753,UA,United Airlines,star,UA1991,IST,Istanbul,AKL,Auckland,2026-02-25T06:15:00Z,2026-02-26T04:15:00Z,1320,0,,0,Economy,1584.99,USD,6,A380-800,90,True,True,low,winter_low,False
F049754,TG,Thai Airways,star,TG7858,IST,Istanbul,AKL,Auckland,2026-02-25T07:45:00Z,2026-02-26T05:45:00Z,1320,0,,0,Premium Economy,3030.64,USD,7,A321neo,85,True,False,low,winter_low,False
F049755,CX,Cathay Pacific,oneworld,CX7531,IST,Istanbul,AKL,Auckland,2026-02-25T08:15:00Z,2026-02-26T06:15:00Z,1320,0,,0,Economy,1779.79,USD,6,B787-9,92,True,False,low,winter_low,False
F049756,TG,Thai Airways,star,TG4845;TG7866,IST,Istanbul,AKL,Auckland,2026-02-25T08:15:00Z,2026-02-26T08:19:00Z,1444,1,DOH,68,Economy,1046.17,USD,8,A330-300,84,False,True,low,winter_low,False
F049757,JL,Japan Airlines,oneworld,JL9827;JL7216;JL1647,IST,Istanbul,AKL,Auckland,2026-02-25T07:15:00Z,2026-02-26T14:08:00Z,1853,2,DOH;ICN,275,Economy,1171.26,USD,4,A350-900,84,True,False,low,winter_low,False
F049758,CX,Cathay Pacific,oneworld,CX5146;CX5268;CX7873,IST,Istanbul,AKL,Auckland,2026-02-25T06:45:00Z,2026-02-26T10:42:00Z,1677,2,DOH;HKG,193,Economy,1118.61,USD,6,E190,78,False,False,low,winter_low,False
F049759,TK,Turkish Airlines,star,TK112,SFO,San Francisco,YYZ,Toronto,2026-06-22T11:50:00Z,2026-06-22T17:02:00Z,312,0,,0,Economy,567.71,USD,2,A320neo,80,True,False,high,summer_peak,False
F049760,NH,ANA,star,NH7815,SFO,San Francisco,YYZ,Toronto,2026-06-22T12:50:00Z,2026-06-22T18:02:00Z,312,0,,0,Premium Economy,983.14,USD,3,A321neo,92,True,False,high,summer_peak,False
F049761,JL,Japan Airlines,oneworld,JL4435,SFO,San Francisco,YYZ,Toronto,2026-06-22T13:20:00Z,2026-06-22T18:32:00Z,312,0,,0,Business,2179.91,USD,3,A330-300,89,True,True,high,summer_peak,False
F049762,JL,Japan Airlines,oneworld,JL9620,SFO,San Francisco,YYZ,Toronto,2026-06-22T12:50:00Z,2026-06-22T18:02:00Z,312,0,,0,Economy,697.41,USD,4,A320neo,88,False,True,high,summer_peak,False
F049763,QF,Qantas,oneworld,QF7550;QF8687,SFO,San Francisco,YYZ,Toronto,2026-06-22T11:50:00Z,2026-06-22T21:06:00Z,556,1,LAX,174,Economy,453.25,USD,4,B767-300,80,False,False,high,summer_peak,False
F049764,KE,Korean Air,skyteam,KE159;KE7853,SFO,San Francisco,YYZ,Toronto,2026-06-22T11:20:00Z,2026-06-23T22:07:00Z,2087,1,DXB,200,Premium Economy,698.3,USD,6,A380-800,77,True,True,high,summer_peak,False
F049765,TK,Turkish Airlines,star,TK3661;TK876,SFO,San Francisco,YYZ,Toronto,2026-06-22T13:20:00Z,2026-06-24T00:29:00Z,2109,1,DXB,222,Economy,411.05,USD,6,B737-800,79,True,True,high,summer_peak,False
F049766,LH,Lufthansa,star,LH2500,DOH,Doha,LAX,Los Angeles,2025-06-01T12:15:00Z,2025-06-02T05:36:00Z,1041,0,,0,Economy,1937.7,USD,4,A350-900,88,True,False,high,summer_peak,False
F049767,AI,Air India,star,AI8710,DOH,Doha,LAX,Los Angeles,2025-06-01T13:15:00Z,2025-06-02T06:36:00Z,1041,0,,0,Premium Economy,3341.06,USD,7,A321neo,82,True,False,high,summer_peak,False
F049768,KL,KLM,skyteam,KL9068,DOH,Doha,LAX,Los Angeles,2025-06-01T14:15:00Z,2025-06-02T07:36:00Z,1041,0,,0,Business,6371.32,USD,7,A350-900,82,True,True,high,summer_peak,False
F049769,KE,Korean Air,skyteam,KE1739,DOH,Doha,LAX,Los Angeles,2025-06-01T11:45:00Z,2025-06-02T05:06:00Z,1041,0,,0,Economy,1942.02,USD,4,A380-800,80,False,False,high,summer_peak,False
F049770,KE,Korean Air,skyteam,KE4753;KE7011,DOH,Doha,LAX,Los Angeles,2025-06-01T13:45:00Z,2025-06-02T12:16:00Z,1351,1,FRA,228,Economy,1427.19,USD,3,A321neo,75,True,True,high,summer_peak,False
F049771,AI,Air India,star,AI3802;AI8397;AI2338,DOH,Doha,LAX,Los Angeles,2025-06-01T13:15:00Z,2025-06-03T00:40:00Z,2125,2,ICN;JFK,348,Economy,1013.25,USD,2,B767-300,73,True,False,high,summer_peak,False
F049772,CX,Cathay Pacific,oneworld,CX9377,MEX,Mexico City,DOH,Doha,2025-01-05T17:40:00Z,2025-01-06T11:58:00Z,1098,0,,0,Economy,1539.62,USD,5,E190,88,False,False,low,winter_low,False
F049773,UA,United Airlines,star,UA4195,MEX,Mexico City,DOH,Doha,2025-01-05T17:40:00Z,2025-01-06T11:58:00Z,1098,0,,0,First,7413.13,USD,4,A350-900,88,True,True,low,winter_low,False
F049774,AA,American Airlines,oneworld,AA4203,MEX,Mexico City,DOH,Doha,2025-01-05T16:10:00Z,2025-01-06T10:28:00Z,1098,0,,0,Economy,1203.75,USD,7,A380-800,91,True,True,low,winter_low,False
F049775,AF,Air France,skyteam,AF7527;AF7361,MEX,Mexico City,DOH,Doha,2025-01-05T17:10:00Z,2025-01-07T02:04:00Z,1974,1,SIN,185,Business,3688.18,USD,8,A320neo,79,True,True,low,winter_low,False
F049776,QR,Qatar Airways,oneworld,QR2275;QR5132,MEX,Mexico City,DOH,Doha,2025-01-05T16:40:00Z,2025-01-06T19:24:00Z,1604,1,ICN,89,Economy,1197.03,USD,8,A350-900,87,True,False,low,winter_low,False
F049777,NH,ANA,star,NH9396;NH1530,MEX,Mexico City,DOH,Doha,2025-01-05T15:40:00Z,2025-01-06T13:46:00Z,1326,1,AMS,187,Economy,1066.11,USD,6,B737-800,89,True,False,low,winter_low,False
F049778,QR,Qatar Airways,oneworld,QR1604;QR6000;QR2810,MEX,Mexico City,DOH,Doha,2025-01-05T15:10:00Z,2025-01-06T17:27:00Z,1577,2,SFO;LAX,189,Economy,923.09,USD,6,A330-300,80,False,False,low,winter_low,False
F049779,KL,KLM,skyteam,KL4976,SFO,San Francisco,AKL,Auckland,2025-10-03T20:15:00Z,2025-10-04T10:03:00Z,828,0,,0,Economy,1081.16,USD,5,E190,84,True,True,medium,shoulder,False
F049780,AI,Air India,star,AI5063,SFO,San Francisco,AKL,Auckland,2025-10-03T20:15:00Z,2025-10-04T10:03:00Z,828,0,,0,Economy,1026.24,USD,8,A350-900,92,True,False,medium,shoulder,False
F049781,AF,Air France,skyteam,AF5485;AF9134;AF8642,SFO,San Francisco,AKL,Auckland,2025-10-03T19:45:00Z,2025-10-05T12:52:00Z,2467,2,FRA;NRT,297,Economy,710.02,USD,9,A350-900,75,False,False,medium,shoulder,False
F049782,AF,Air France,skyteam,AF4257;AF5516,SFO,San Francisco,AKL,Auckland,2025-10-03T20:15:00Z,2025-10-04T13:29:00Z,1034,1,LAX,128,Economy,812.5,USD,7,B767-300,85,False,False,medium,shoulder,False
F049783,KE,Korean Air,skyteam,KE5184;KE5105,SFO,San Francisco,AKL,Auckland,2025-10-03T20:15:00Z,2025-10-05T04:12:00Z,1917,1,SIN,189,Economy,839.34,USD,5,A380-800,80,True,False,medium,shoulder,False
F049784,DL,Delta,skyteam,DL1256;DL9597;DL7524,SFO,San Francisco,AKL,Auckland,2025-10-03T20:15:00Z,2025-10-05T14:17:00Z,2522,2,LHR;JFK,275,Premium Economy,1369.4,USD,8,A321neo,74,True,False,medium,shoulder,False
F049785,QF,Qantas,oneworld,QF4911,ICN,Seoul,MEX,Mexico City,2025-04-23T23:50:00Z,2025-04-24T15:37:00Z,947,0,,0,Economy,1357.29,USD,6,A350-900,93,False,False,medium,shoulder,False
F049786,QR,Qatar Airways,oneworld,QR8683,ICN,Seoul,MEX,Mexico City,2025-04-24T00:20:00Z,2025-04-24T16:07:00Z,947,0,,0,Economy,1209.58,USD,6,B787-9,89,False,False,medium,shoulder,False
F049787,AA,American Airlines,oneworld,AA1473;AA2913,ICN,Seoul,MEX,Mexico City,2025-04-23T22:20:00Z,2025-04-24T19:00:00Z,1240,1,JFK,77,Premium Economy,1537.42,USD,5,A330-300,84,True,False,medium,shoulder,False
F049788,KL,KLM,skyteam,KL6281;KL5787;KL4901,ICN,Seoul,MEX,Mexico City,2025-04-24T00:20:00Z,2025-04-25T12:51:00Z,2191,2,SIN;JFK,323,Business,2522.76,USD,4,B777-300ER,75,True,True,medium,shoulder,False
F049789,UA,United Airlines,star,UA942;UA8205,ICN,Seoul,MEX,Mexico City,2025-04-23T22:20:00Z,2025-04-24T16:37:00Z,1097,1,LAX,108,Business,2827.45,USD,7,A380-800,85,True,True,medium,shoulder,False
F049790,AI,Air India,star,AI9790,PEK,Beijing,DXB,Dubai,2026-03-21T11:35:00Z,2026-03-21T19:33:00Z,478,0,,0,Premium Economy,1131.81,USD,4,A320neo,89,True,False,medium,shoulder,False
F049791,DL,Delta,skyteam,DL4986,PEK,Beijing,DXB,Dubai,2026-03-21T09:35:00Z,2026-03-21T17:33:00Z,478,0,,0,Business,1886.75,USD,7,A380-800,86,True,True,medium,shoulder,False
F049792,CX,Cathay Pacific,oneworld,CX6757,PEK,Beijing,DXB,Dubai,2026-03-21T10:05:00Z,2026-03-21T18:03:00Z,478,0,,0,Economy,765.33,USD,7,A350-900,96,False,False,medium,shoulder,False
F049793,KL,KLM,skyteam,KL6240;KL7708,PEK,Beijing,DXB,Dubai,2026-03-21T10:05:00Z,2026-03-22T00:10:00Z,845,1,HKG,173,Economy,432.35,USD,7,A321neo,78,True,False,medium,shoulder,False
F049794,BA,British Airways,oneworld,BA9839;BA9322,PEK,Beijing,DXB,Dubai,2026-03-21T10:05:00Z,2026-03-22T20:20:00Z,2055,1,LAX,218,Economy,500.33,USD,5,B767-300,85,True,False,medium,shoulder,False
F049795,BA,British Airways,oneworld,BA4394;BA7464;BA752,PEK,Beijing,DXB,Dubai,2026-03-21T11:05:00Z,2026-03-22T08:15:00Z,1270,2,ICN;SIN,299,Economy,361.68,USD,5,A320neo,76,True,False,medium,shoulder,False
F049796,LH,Lufthansa,star,LH1860;LH1385;LH3334,BKK,Bangkok,MEL,Melbourne,2026-01-06T12:55:00Z,2026-01-08T03:51:00Z,2336,2,FRA;HKG,301,Economy,400.8,USD,9,E190,78,False,False,low,winter_low,False
F049797,QR,Qatar Airways,oneworld,QR4996;QR5218,BKK,Bangkok,MEL,Melbourne,2026-01-06T15:25:00Z,2026-01-08T03:18:00Z,2153,1,CDG,109,Economy,562.57,USD,7,A350-900,83,False,False,low,winter_low,False
F049798,SQ,Singapore Airlines,star,SQ7579;SQ9285;SQ8161,SVO,Moscow,GRU,Sao Paulo,2025-10-26T22:40:00Z,2025-10-28T03:39:00Z,1739,2,DOH;AMS,247,Economy,924.85,USD,6,B777-300ER,80,False,False,medium,shoulder,False
F049799,TG,Thai Airways,star,TG1965;TG4196,SVO,Moscow,GRU,Sao Paulo,2025-10-26T23:10:00Z,2025-10-27T18:12:00Z,1142,1,FRA,177,Business,3445.62,USD,3,E190,78,True,True,medium,shoulder,False
F049800,DL,Delta,skyteam,DL2551,HKG,Hong Kong,DEL,Delhi,2026-04-13T09:00:00Z,2026-04-13T14:20:00Z,320,0,,0,Premium Economy,883.36,USD,6,E190,80,True,False,high,spring_break,True
F049801,BA,British Airways,oneworld,BA933,HKG,Hong Kong,DEL,Delhi,2026-04-13T09:30:00Z,2026-04-13T14:50:00Z,320,0,,0,First,2672.55,USD,7,A330-300,83,True,True,high,spring_break,True
F049802,UA,United Airlines,star,UA875,HKG,Hong Kong,DEL,Delhi,2026-04-13T08:30:00Z,2026-04-13T13:50:00Z,320,0,,0,Economy,480.96,USD,2,A350-900,81,True,True,high,spring_break,True
F049803,NH,ANA,star,NH1507;NH1033,HKG,Hong Kong,DEL,Delhi,2026-04-13T09:00:00Z,2026-04-14T08:09:00Z,1389,1,FRA,164,Economy,449.39,USD,7,A380-800,82,True,False,high,spring_break,True
F049804,AI,Air India,star,AI8478;AI6814;AI834,HKG,Hong Kong,DEL,Delhi,2026-04-13T09:00:00Z,2026-04-14T23:15:00Z,2295,2,JFK;FRA,280,Business,874.47,USD,7,E190,69,True,True,high,spring_break,True
F049805,JL,Japan Airlines,oneworld,JL2525;JL1196;JL4350,HKG,Hong Kong,DEL,Delhi,2026-04-13T07:30:00Z,2026-04-14T20:01:00Z,2191,2,AMS;SIN,277,Economy,368.58,USD,5,B777-300ER,79,False,False,high,spring_break,True
F049806,SQ,Singapore Airlines,star,SQ5519,SFO,San Francisco,DOH,Doha,2025-02-02T13:15:00Z,2025-02-03T06:09:00Z,1014,0,,0,Economy,1379.96,USD,4,B767-300,93,True,False,low,winter_low,False
F049807,TK,Turkish Airlines,star,TK230,SFO,San Francisco,DOH,Doha,2025-02-02T14:45:00Z,2025-02-03T07:39:00Z,1014,0,,0,Premium Economy,2244.52,USD,7,A321neo,85,True,False,low,winter_low,False
F049808,QR,Qatar Airways,oneworld,QR2843,SFO,San Francisco,DOH,Doha,2025-02-02T15:15:00Z,2025-02-03T08:09:00Z,1014,0,,0,Business,5007.59,USD,4,B737-800,95,True,True,low,winter_low,False
F049809,KL,KLM,skyteam,KL4032,SFO,San Francisco,DOH,Doha,2025-02-02T13:45:00Z,2025-02-03T06:39:00Z,1014,0,,0,Economy,1106.35,USD,5,B787-9,91,True,True,low,winter_low,False
F049810,CX,Cathay Pacific,oneworld,CX6375;CX6199,SFO,San Francisco,DOH,Doha,2025-02-02T13:15:00Z,2025-02-03T12:48:00Z,1413,1,NRT,95,Economy,1025.66,USD,4,A321neo,82,True,True,low,winter_low,False
F049811,JL,Japan Airlines,oneworld,JL8150;JL4417,SFO,San Francisco,DOH,Doha,2025-02-02T13:15:00Z,2025-02-03T10:20:00Z,1265,1,JFK,67,Economy,999.05,USD,4,A380-800,90,True,False,low,winter_low,False
F049812,TG,Thai Airways,star,TG3978;TG5305,SFO,San Francisco,DOH,Doha,2025-02-02T13:45:00Z,2025-02-03T10:11:00Z,1226,1,DXB,142,Economy,810.07,USD,6,B767-300,85,True,True,low,winter_low,False
F049813,AI,Air India,star,AI9584;AI9083;AI7844,MEX,Mexico City,GIG,Rio de Janeiro,2025-05-14T06:40:00Z,2025-05-16T14:32:00Z,3352,2,SIN;JFK,259,Economy,463.21,USD,5,A321neo,79,False,False,medium,shoulder,False
F049814,JL,Japan Airlines,oneworld,JL8851;JL1079,MEX,Mexico City,GIG,Rio de Janeiro,2025-05-14T07:10:00Z,2025-05-15T14:56:00Z,1906,1,IST,202,Economy,587.6,USD,7,B737-800,89,False,False,medium,shoulder,False
F049815,QF,Qantas,oneworld,QF1282;QF6294,MEX,Mexico City,GIG,Rio de Janeiro,2025-05-14T08:10:00Z,2025-05-16T04:57:00Z,2687,1,HKG,221,Economy,620.09,USD,4,B767-300,83,True,False,medium,shoulder,False
F049816,TK,Turkish Airlines,star,TK3904;TK2025,MEX,Mexico City,GIG,Rio de Janeiro,2025-05-14T07:10:00Z,2025-05-15T01:12:00Z,1082,1,JFK,171,Economy,651.36,USD,4,A330-300,78,True,False,medium,shoulder,False
F049817,DL,Delta,skyteam,DL7670,SFO,San Francisco,KUL,Kuala Lumpur,2025-08-28T16:45:00Z,2025-08-29T10:27:00Z,1062,0,,0,Economy,1756.95,USD,3,E190,83,True,False,high,summer_peak,False
F049818,JL,Japan Airlines,oneworld,JL7172,SFO,San Francisco,KUL,Kuala Lumpur,2025-08-28T18:45:00Z,2025-08-29T12:27:00Z,1062,0,,0,First,13082.74,USD,6,A321neo,92,True,True,high,summer_peak,False
F049819,NH,ANA,star,NH2632,SFO,San Francisco,KUL,Kuala Lumpur,2025-08-28T17:15:00Z,2025-08-29T10:57:00Z,1062,0,,0,Economy,2334.6,USD,3,B767-300,84,True,False,high,summer_peak,False
F049820,CX,Cathay Pacific,oneworld,CX443;CX1200,SFO,San Francisco,KUL,Kuala Lumpur,2025-08-28T18:15:00Z,2025-08-29T14:30:00Z,1215,1,SIN,95,Premium Economy,2985.12,USD,7,E190,81,True,False,high,summer_peak,False
F049821,QR,Qatar Airways,oneworld,QR4883;QR1084;QR1482,SFO,San Francisco,KUL,Kuala Lumpur,2025-08-28T17:45:00Z,2025-08-29T18:29:00Z,1484,2,NRT;HKG,336,First,8430.9,USD,3,B737-800,76,True,True,high,summer_peak,False
